date,aaci,aaci.ma,region
1976-08,7.61111111111111,1.19444444444444,Southern Cross
1976-09,1.61111111111111,1.11111111111111,Southern Cross
1976-10,-2.38888888888889,0.961111111111111,Southern Cross
1976-11,8.61111111111111,1.02777777777778,Southern Cross
1976-12,-5.38888888888889,0.794444444444444,Southern Cross
1977-01,10.6111111111111,0.961111111111111,Southern Cross
1977-02,-0.388888888888889,1.02777777777778,Southern Cross
1977-03,4.61111111111111,1.02777777777778,Southern Cross
1977-04,-9.38888888888889,0.844444444444444,Southern Cross
1977-05,2.61111111111111,0.961111111111111,Southern Cross
1977-06,-5.38888888888889,0.794444444444444,Southern Cross
1977-07,3.61111111111111,0.711111111111111,Southern Cross
1977-08,4.61111111111111,0.827777777777777,Southern Cross
1977-09,0.611111111111111,0.977777777777778,Southern Cross
1977-10,2.61111111111111,1.04444444444444,Southern Cross
1977-11,-5.38888888888889,0.927777777777777,Southern Cross
1977-12,2.61111111111111,0.977777777777778,Southern Cross
1978-01,3.61111111111111,1.06111111111111,Southern Cross
1978-02,4.61111111111111,1.17777777777778,Southern Cross
1978-03,-9.38888888888889,1.02777777777778,Southern Cross
1978-04,1.61111111111111,1.11111111111111,Southern Cross
1978-05,-5.38888888888889,0.977777777777778,Southern Cross
1978-06,-4.38888888888889,0.794444444444444,Southern Cross
1978-07,1.61111111111111,0.761111111111111,Southern Cross
1978-08,-4.38888888888889,0.661111111111111,Southern Cross
1978-09,6.61111111111111,0.677777777777777,Southern Cross
1978-10,1.61111111111111,0.727777777777777,Southern Cross
1978-11,-9.38888888888889,0.427777777777777,Southern Cross
1978-12,6.61111111111111,0.511111111111111,Southern Cross
1979-01,-1.38888888888889,0.611111111111111,Southern Cross
1979-02,4.61111111111111,0.694444444444444,Southern Cross
1979-03,-6.38888888888889,0.394444444444444,Southern Cross
1979-04,2.61111111111111,0.394444444444444,Southern Cross
1979-05,-6.38888888888889,0.211111111111111,Southern Cross
1979-06,-1.38888888888889,0.227777777777777,Southern Cross
1979-07,0.611111111111111,0.244444444444444,Southern Cross
1979-08,-2.38888888888889,0.161111111111111,Southern Cross
1979-09,-5.38888888888889,0.0111111111111107,Southern Cross
1979-10,-4.38888888888889,-0.0888888888888893,Southern Cross
1979-11,0.611111111111111,-0.155555555555556,Southern Cross
1979-12,2.61111111111111,-0.0888888888888893,Southern Cross
1980-01,3.61111111111111,0.0611111111111107,Southern Cross
1980-02,-0.388888888888889,-0.122222222222223,Southern Cross
1980-03,0.611111111111111,-0.155555555555556,Southern Cross
1980-04,3.61111111111111,-0.205555555555556,Southern Cross
1980-05,-6.38888888888889,-0.322222222222223,Southern Cross
1980-06,2.61111111111111,-0.138888888888889,Southern Cross
1980-07,-7.38888888888889,-0.355555555555556,Southern Cross
1980-08,-1.38888888888889,-0.472222222222223,Southern Cross
1980-09,-2.38888888888889,-0.522222222222223,Southern Cross
1980-10,2.61111111111111,-0.605555555555556,Southern Cross
1980-11,-1.38888888888889,-0.572222222222223,Southern Cross
1980-12,-1.38888888888889,-0.522222222222223,Southern Cross
1981-01,7.61111111111111,-0.355555555555556,Southern Cross
1981-02,2.61111111111111,-0.255555555555556,Southern Cross
1981-03,3.61111111111111,-0.0888888888888893,Southern Cross
1981-04,-0.388888888888889,-0.0722222222222226,Southern Cross
1981-05,0.611111111111111,-0.0222222222222226,Southern Cross
1981-06,7.61111111111111,0.211111111111111,Southern Cross
1981-07,3.61111111111111,0.261111111111111,Southern Cross
1981-08,5.61111111111111,0.227777777777777,Southern Cross
1981-09,2.61111111111111,0.244444444444444,Southern Cross
1981-10,4.61111111111111,0.361111111111111,Southern Cross
1981-11,11.6111111111111,0.411111111111111,Southern Cross
1981-12,0.611111111111111,0.511111111111111,Southern Cross
